"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202602","85177950","光通信设备的激光收发模块","103","孟加拉国","10","一般贸易","35","福建省","1","千克","0","?","896",
"202602","85177950","光通信设备的激光收发模块","103","孟加拉国","10","一般贸易","44","广东省","232","千克","0","?","85,882",
"202602","85177950","光通信设备的激光收发模块","103","孟加拉国","10","一般贸易","53","云南省","6","千克","0","?","1,444",
"202602","85177950","光通信设备的激光收发模块","104","不丹","10","一般贸易","44","广东省","3","千克","0","?","4,380",
"202602","85177950","光通信设备的激光收发模块","105","文莱","10","一般贸易","44","广东省","3","千克","0","?","1,764",
"202602","85177950","光通信设备的激光收发模块","105","文莱","10","一般贸易","65","新疆维吾尔自治区","5","千克","0","?","42",
"202602","85177950","光通信设备的激光收发模块","106","缅甸","10","一般贸易","33","浙江省","3","千克","0","?","2,998",
"202602","85177950","光通信设备的激光收发模块","106","缅甸","10","一般贸易","44","广东省","21","千克","0","?","27,120",
"202602","85177950","光通信设备的激光收发模块","106","缅甸","10","一般贸易","51","四川省","1","千克","0","?","1,287",
"202602","85177950","光通信设备的激光收发模块","107","柬埔寨","10","一般贸易","11","北京市","1","千克","0","?","603",
"202602","85177950","光通信设备的激光收发模块","107","柬埔寨","10","一般贸易","35","福建省","5","千克","0","?","9,421",
"202602","85177950","光通信设备的激光收发模块","107","柬埔寨","10","一般贸易","37","山东省","10","千克","0","?","385",
"202602","85177950","光通信设备的激光收发模块","107","柬埔寨","10","一般贸易","44","广东省","438","千克","0","?","36,383",
"202602","85177950","光通信设备的激光收发模块","108","塞浦路斯","10","一般贸易","44","广东省","1","千克","0","?","1,338",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","11","北京市","2","千克","0","?","133",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","31","上海市","137","千克","0","?","1,553,994",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","32","江苏省","216","千克","0","?","245,667",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","33","浙江省","311","千克","0","?","660,082",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","34","安徽省","94","千克","0","?","18,834",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","35","福建省","16","千克","0","?","34,075",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","37","山东省","3","千克","0","?","608",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","41","河南省","0","千克","0","?","341",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","42","湖北省","1866","千克","0","?","2,710,450",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","43","湖南省","138","千克","0","?","260,932",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","44","广东省","2165","千克","0","?","2,394,494",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","51","四川省","630","千克","0","?","1,605,398",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","10","一般贸易","52","贵州省","6","千克","0","?","1,566",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","15","进料加工贸易","32","江苏省","3305","千克","0","?","5,496,597",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","15","进料加工贸易","33","浙江省","69","千克","0","?","85,384",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","15","进料加工贸易","35","福建省","6","千克","0","?","10,566",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","15","进料加工贸易","44","广东省","2","千克","0","?","3,637",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","15","进料加工贸易","51","四川省","2","千克","0","?","10,110",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","33","保税监管场所进出境货物","44","广东省","213","千克","0","?","11,968",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","34","海关特殊监管区域物流货物","32","江苏省","15","千克","0","?","32,164",
"202602","85177950","光通信设备的激光收发模块","110","中国香港","34","海关特殊监管区域物流货物","44","广东省","1752","千克","0","?","1,605,981",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","11","北京市","5","千克","0","?","12,400",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","23","黑龙江省","56","千克","0","?","7,488",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","31","上海市","155","千克","0","?","11,650",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","32","江苏省","115","千克","0","?","69,820",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","36","江西省","5","千克","0","?","9,225",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","37","山东省","63","千克","0","?","8,816",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","42","湖北省","946","千克","0","?","626,293",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","44","广东省","13385","千克","0","?","983,192",
"202602","85177950","光通信设备的激光收发模块","111","印度","10","一般贸易","51","四川省","320","千克","0","?","195,751",
"202602","85177950","光通信设备的激光收发模块","111","印度","15","进料加工贸易","32","江苏省","93","千克","0","?","120,296",
"202602","85177950","光通信设备的激光收发模块","111","印度","15","进料加工贸易","44","广东省","12","千克","0","?","1,891",
"202602","85177950","光通信设备的激光收发模块","111","印度","15","进料加工贸易","51","四川省","19","千克","0","?","131,342",
"202602","85177950","光通信设备的激光收发模块","111","印度","33","保税监管场所进出境货物","44","广东省","1","千克","0","?","423",
"202602","85177950","光通信设备的激光收发模块","111","印度","34","海关特殊监管区域物流货物","32","江苏省","2352","千克","0","?","755,968",
"202602","85177950","光通信设备的激光收发模块","111","印度","39","其他","51","四川省","2","千克","0","?","13,680",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","11","北京市","1","千克","0","?","335",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","31","上海市","36","千克","0","?","11,017",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","32","江苏省","0","千克","0","?","94",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","33","浙江省","116","千克","0","?","39,097",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","35","福建省","32","千克","0","?","30,300",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","37","山东省","202","千克","0","?","330,089",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","42","湖北省","1049","千克","0","?","1,548,026",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","44","广东省","728","千克","0","?","1,108,833",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","45","广西壮族自治区","7","千克","0","?","801",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","52","贵州省","0","千克","0","?","109",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","10","一般贸易","65","新疆维吾尔自治区","2","千克","0","?","1,447",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","15","进料加工贸易","35","福建省","5","千克","0","?","4,462",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","15","进料加工贸易","44","广东省","0","千克","0","?","618",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","33","保税监管场所进出境货物","44","广东省","9","千克","0","?","3,005",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","34","海关特殊监管区域物流货物","32","江苏省","89","千克","0","?","406,716",
"202602","85177950","光通信设备的激光收发模块","112","印度尼西亚","34","海关特殊监管区域物流货物","44","广东省","431","千克","0","?","176,300",
"202602","85177950","光通信设备的激光收发模块","113","伊朗","10","一般贸易","44","广东省","40","千克","0","?","396",
"202602","85177950","光通信设备的激光收发模块","113","伊朗","10","一般贸易","46","海南省","152","千克","0","?","190",
"202602","85177950","光通信设备的激光收发模块","114","伊拉克","10","一般贸易","11","北京市","2","千克","0","?","2,143",
"202602","85177950","光通信设备的激光收发模块","114","伊拉克","10","一般贸易","44","广东省","81","千克","0","?","25,170",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","31","上海市","11","千克","0","?","64,666",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","32","江苏省","22","千克","0","?","93,564",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","33","浙江省","30","千克","0","?","3,133",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","42","湖北省","62","千克","0","?","262,269",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","44","广东省","252","千克","0","?","312,432",
"202602","85177950","光通信设备的激光收发模块","115","以色列","10","一般贸易","51","四川省","245","千克","0","?","625,069",
"202602","85177950","光通信设备的激光收发模块","115","以色列","15","进料加工贸易","32","江苏省","52","千克","0","?","110,145",
"202602","85177950","光通信设备的激光收发模块","115","以色列","34","海关特殊监管区域物流货物","32","江苏省","18","千克","0","?","306,481",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","31","上海市","168","千克","0","?","307,584",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","32","江苏省","1384","千克","0","?","2,507,965",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","33","浙江省","24","千克","0","?","38,091",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","34","安徽省","0","千克","0","?","8,301",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","35","福建省","3","千克","0","?","2,882",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","37","山东省","1","千克","0","?","3,200",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","41","河南省","7","千克","0","?","77,221",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","42","湖北省","2239","千克","0","?","4,164,789",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","44","广东省","494","千克","0","?","561,581",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","46","海南省","1","千克","0","?","72",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","51","四川省","259","千克","0","?","327,692",
"202602","85177950","光通信设备的激光收发模块","116","日本","10","一般贸易","65","新疆维吾尔自治区","0","千克","0","?","37",
"202602","85177950","光通信设备的激光收发模块","116","日本","15","进料加工贸易","32","江苏省","197","千克","0","?","612,568",
"202602","85177950","光通信设备的激光收发模块","116","日本","15","进料加工贸易","35","福建省","48","千克","0","?","73,595",
"202602","85177950","光通信设备的激光收发模块","116","日本","15","进料加工贸易","44","广东省","0","千克","0","?","4,515",
"202602","85177950","光通信设备的激光收发模块","116","日本","15","进料加工贸易","51","四川省","123","千克","0","?","226,628",
"202602","85177950","光通信设备的激光收发模块","116","日本","34","海关特殊监管区域物流货物","32","江苏省","237","千克","0","?","496,746",
"202602","85177950","光通信设备的激光收发模块","117","约旦","10","一般贸易","35","福建省","2","千克","0","?","1,109",
"202602","85177950","光通信设备的激光收发模块","117","约旦","10","一般贸易","44","广东省","49","千克","0","?","10,159",
"202602","85177950","光通信设备的激光收发模块","117","约旦","10","一般贸易","65","新疆维吾尔自治区","0","千克","0","?","28",
"202602","85177950","光通信设备的激光收发模块","118","科威特","10","一般贸易","33","浙江省","0","千克","0","?","36",
"202602","85177950","光通信设备的激光收发模块","118","科威特","10","一般贸易","44","广东省","0","千克","0","?","9,831",
"202602","85177950","光通信设备的激光收发模块","119","老挝","10","一般贸易","22","吉林省","1","千克","0","?","431",
"202602","85177950","光通信设备的激光收发模块","119","老挝","10","一般贸易","35","福建省","25","千克","0","?","103",
"202602","85177950","光通信设备的激光收发模块","119","老挝","10","一般贸易","44","广东省","3","千克","0","?","1,663",
"202602","85177950","光通信设备的激光收发模块","120","黎巴嫩","10","一般贸易","44","广东省","5","千克","0","?","10,606",
"202602","85177950","光通信设备的激光收发模块","121","中国澳门","10","一般贸易","33","浙江省","10","千克","0","?","8,609",
"202602","85177950","光通信设备的激光收发模块","121","中国澳门","10","一般贸易","44","广东省","6","千克","0","?","5,950",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","31","上海市","491","千克","0","?","174,914",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","32","江苏省","716","千克","0","?","2,006,902",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","33","浙江省","557","千克","0","?","316,487",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","34","安徽省","2","千克","0","?","98",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","35","福建省","2","千克","0","?","5,561",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","37","山东省","2547","千克","0","?","2,881,475",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","41","河南省","28","千克","0","?","8,981",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","42","湖北省","11179","千克","0","?","16,792,636",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","43","湖南省","23","千克","0","?","26,553",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","44","广东省","3047","千克","0","?","4,133,438",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","45","广西壮族自治区","16","千克","0","?","1,311",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","51","四川省","121","千克","0","?","284,260",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","52","贵州省","0","千克","0","?","41",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","10","一般贸易","65","新疆维吾尔自治区","1","千克","0","?","313",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","15","进料加工贸易","32","江苏省","52498","千克","0","?","163,007,657",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","15","进料加工贸易","35","福建省","0","千克","0","?","639",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","15","进料加工贸易","44","广东省","1440","千克","0","?","1,911,575",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","33","保税监管场所进出境货物","44","广东省","5","千克","0","?","6,505",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","34","海关特殊监管区域物流货物","32","江苏省","28","千克","0","?","284,738",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","34","海关特殊监管区域物流货物","35","福建省","2","千克","0","?","6,832",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","34","海关特殊监管区域物流货物","44","广东省","463","千克","0","?","2,815,311",
"202602","85177950","光通信设备的激光收发模块","122","马来西亚","39","其他","42","湖北省","3","千克","0","?","6,007",
"202602","85177950","光通信设备的激光收发模块","123","马尔代夫","10","一般贸易","44","广东省","5","千克","0","?","1,572",
"202602","85177950","光通信设备的激光收发模块","124","蒙古","10","一般贸易","33","浙江省","1","千克","0","?","358",
"202602","85177950","光通信设备的激光收发模块","124","蒙古","10","一般贸易","44","广东省","42","千克","0","?","37,759",
"202602","85177950","光通信设备的激光收发模块","125","尼泊尔","10","一般贸易","31","上海市","9","千克","0","?","309",
"202602","85177950","光通信设备的激光收发模块","125","尼泊尔","10","一般贸易","44","广东省","0","千克","0","?","2,619",
"202602","85177950","光通信设备的激光收发模块","125","尼泊尔","10","一般贸易","46","海南省","9","千克","0","?","2,448",
"202602","85177950","光通信设备的激光收发模块","125","尼泊尔","10","一般贸易","65","新疆维吾尔自治区","0","千克","0","?","6",
"202602","85177950","光通信设备的激光收发模块","126","阿曼","10","一般贸易","33","浙江省","63","千克","0","?","3,547",
"202602","85177950","光通信设备的激光收发模块","126","阿曼","10","一般贸易","44","广东省","5","千克","0","?","3,715",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","10","一般贸易","12","天津市","2","千克","0","?","80,858",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","10","一般贸易","14","山西省","453","千克","0","?","1,902",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","10","一般贸易","33","浙江省","0","千克","0","?","84",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","10","一般贸易","44","广东省","193","千克","0","?","80,463",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","10","一般贸易","46","海南省","133","千克","0","?","1,610",
"202602","85177950","光通信设备的激光收发模块","127","巴基斯坦","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","54",
"202602","85177950","光通信设备的激光收发模块","128","巴勒斯坦","10","一般贸易","42","湖北省","20","千克","0","?","1,840",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","32","江苏省","0","千克","0","?","55",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","33","浙江省","8","千克","0","?","4,343",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","35","福建省","12","千克","0","?","18,136",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","42","湖北省","0","千克","0","?","47",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","44","广东省","443","千克","0","?","225,634",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","46","海南省","6","千克","0","?","2,723",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","10","一般贸易","65","新疆维吾尔自治区","3","千克","0","?","262",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","15","进料加工贸易","44","广东省","0","千克","0","?","32",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","34","海关特殊监管区域物流货物","32","江苏省","33","千克","0","?","11,190",
"202602","85177950","光通信设备的激光收发模块","129","菲律宾","39","其他","42","湖北省","1","千克","0","?","105",
"202602","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","31","上海市","6","千克","0","?","1,677",
"202602","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","33","浙江省","28","千克","0","?","9,304",
"202602","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","35","福建省","6","千克","0","?","4,904",
"202602","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","42","湖北省","0","千克","0","?","8",
"202602","85177950","光通信设备的激光收发模块","130","卡塔尔","10","一般贸易","44","广东省","10","千克","0","?","2,435",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","32","江苏省","1","千克","0","?","170",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","33","浙江省","25","千克","0","?","20,220",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","35","福建省","18","千克","0","?","9,992",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","41","河南省","29","千克","0","?","6,690",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","42","湖北省","334","千克","0","?","493,229",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","44","广东省","18","千克","0","?","44,601",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","46","海南省","556","千克","0","?","1,925",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","10","一般贸易","52","贵州省","40","千克","0","?","33,950",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","512",
"202602","85177950","光通信设备的激光收发模块","131","沙特阿拉伯","34","海关特殊监管区域物流货物","32","江苏省","160","千克","0","?","50,076",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","11","北京市","1","千克","0","?","144",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","31","上海市","22","千克","0","?","26,113",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","32","江苏省","61","千克","0","?","74,251",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","33","浙江省","185","千克","0","?","317,368",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","34","安徽省","0","千克","0","?","178",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","35","福建省","10","千克","0","?","5,160",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","37","山东省","11","千克","0","?","549",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","42","湖北省","975","千克","0","?","1,115,645",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","44","广东省","1311","千克","0","?","1,634,740",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","46","海南省","40","千克","0","?","180",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","51","四川省","533","千克","0","?","345,918",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","52","贵州省","52","千克","0","?","19,205",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","62","甘肃省","0","千克","0","?","191",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","10","一般贸易","65","新疆维吾尔自治区","1467","千克","0","?","60,362",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","32","江苏省","5774","千克","0","?","827,330",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","33","浙江省","691","千克","0","?","431,179",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","35","福建省","0","千克","0","?","991",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","15","进料加工贸易","44","广东省","3","千克","0","?","6,203",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","33","保税监管场所进出境货物","11","北京市","0","千克","0","?","4,170",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","33","保税监管场所进出境货物","44","广东省","118","千克","0","?","8,965",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","21","辽宁省","0","千克","0","?","607",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","32","江苏省","154","千克","0","?","133,961",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","34","海关特殊监管区域物流货物","44","广东省","236","千克","0","?","186,792",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","39","其他","11","北京市","0","千克","0","?","122",
"202602","85177950","光通信设备的激光收发模块","132","新加坡","39","其他","44","广东省","0","千克","0","?","699",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","21","辽宁省","60","千克","0","?","42,923",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","31","上海市","246","千克","0","?","154,630",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","32","江苏省","9","千克","0","?","67,966",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","33","浙江省","8","千克","0","?","7,007",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","35","福建省","345","千克","0","?","29,085",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","37","山东省","195","千克","0","?","88,220",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","41","河南省","0","千克","0","?","680",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","42","湖北省","179","千克","0","?","187,995",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","44","广东省","2756","千克","0","?","3,746,990",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","51","四川省","938","千克","0","?","560,828",
"202602","85177950","光通信设备的激光收发模块","133","韩国","10","一般贸易","61","陕西省","1","千克","0","?","296",
"202602","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","32","江苏省","4","千克","0","?","8,047",
"202602","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","35","福建省","9","千克","0","?","20,401",
"202602","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","44","广东省","2","千克","0","?","1,530",
"202602","85177950","光通信设备的激光收发模块","133","韩国","34","海关特殊监管区域物流货物","32","江苏省","70","千克","0","?","158,973",
"202602","85177950","光通信设备的激光收发模块","133","韩国","34","海关特殊监管区域物流货物","44","广东省","1","千克","0","?","322",
"202602","85177950","光通信设备的激光收发模块","133","韩国","39","其他","32","江苏省","2","千克","0","?","2,964",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","31","上海市","1","千克","0","?","107",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","32","江苏省","0","千克","0","?","109",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","33","浙江省","1","千克","0","?","541",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","42","湖北省","0","千克","0","?","103",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","44","广东省","42","千克","0","?","22,704",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","51","四川省","0","千克","0","?","1",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","65","新疆维吾尔自治区","8","千克","0","?","27",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","992",
"202602","85177950","光通信设备的激光收发模块","134","斯里兰卡","34","海关特殊监管区域物流货物","32","江苏省","5","千克","0","?","1,067",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","11","北京市","1","千克","0","?","2,142",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","31","上海市","1081","千克","0","?","3,028,002",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","32","江苏省","626","千克","0","?","1,795,600",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","33","浙江省","47","千克","0","?","50,807",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","34","安徽省","2","千克","0","?","81",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","35","福建省","1","千克","0","?","554",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","37","山东省","205","千克","0","?","1,084,308",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","42","湖北省","2787","千克","0","?","1,155,176",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","44","广东省","1448","千克","0","?","1,505,959",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","50","重庆市","9","千克","0","?","3,440",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","51","四川省","5813","千克","0","?","20,483,924",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","52","贵州省","9","千克","0","?","2,264",
"202602","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","65","新疆维吾尔自治区","2","千克","0","?","6",
"202602","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","32","江苏省","281","千克","0","?","188,375",
"202602","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","35","福建省","0","千克","0","?","1,294",
"202602","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","44","广东省","1","千克","0","?","31,278",
"202602","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","32","江苏省","12","千克","0","?","10,839",
"202602","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","35","福建省","28","千克","0","?","12,658",
"202602","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","44","广东省","0","千克","0","?","64",
